id,title,description,url
7294,"mini-public on mobility in salzburg, austria","the mini-public on mobility (mobilität) was initiated by a member of the salzburg regional government. across 1.5 days, 16 citizens created recommendations regarding the question, “which roadmap is needed for our mobility future in salzburg?”",https://participedia.net/case/7294
7295,"mini-public on successful integration in salzburg, austria","due to the influx of refugees in austria in 2015, the regional government in salzburg decided to initiate its third mini-public on integration (gelungene integration). across 1.5 days, 15 citizens created recommendations regarding the questions, “what do we need? what can we do? what can we expect?”",https://participedia.net/case/7295
7303,youth pb accelerator,youthpb accelerator is making visible those citizen participation projects related to participatory budgets in which young people are involved.,https://participedia.net/case/7303
7305,"dunblane young people's project (stirling, uk)","the stirling community safety partnership received £65,000 from the scottish government to run a pilot program, the dunblane young people’s project, which encouraged young people in the dunblane area to take accountability for their actions.",https://participedia.net/case/7305
7306,oakland community land trust,oakland community land trust is a model to create affordable housing while also centering community voice. ,https://participedia.net/case/7306
7307,"mini-public on the future of agriculture (vorarlberg, austria)","the mini-public on the future of agriculture (zukunft der landwirtschaft) took place in october of 2019. it was initiated by a network of people dedicated to agriculture and agricultural development, and commissioned by the büro für zukunftsfragen.",https://participedia.net/case/7307
7308,"citizen panel for youth in wallonia, belgium","the citizen panel for youth in wallonia (panel citoyen sur les jeunes en wallonie) covered issues relevant to youth—such as employment, mobility, housing, training, sustainable development, and international openness—for 2025 to 2045, over four meetings held in march 2018. ",https://participedia.net/case/7308
7309,danish consensus conference on electronic surveillance (borgerpanelets elektronisk overvågning),"the consensus conference on electronic surveillance (borgerpanelets elektronisk overvågning) was organized by the danish board of technology. across 3 days, 11 citizens heard presentations from experts and public officials, deliberated, and formed recommendations regarding electronic surveillance policies. ",https://participedia.net/case/7309
7310,danish consensus conference on traffic and driving charges (borgerpanelets - konsensuskonference om trafik og kørselsafgifte),"the danish board of technology organized the consensus conference on traffic and driving charges (borgerpanelets - konsensuskonference om trafik og kørselsafgifte). across 3 days, 15 citizens participated in expert and public official hearings before forming recommendations.",https://participedia.net/case/7310
7311,"danish deliberative poll on the euro (national folkehøring om euroen), 2000","in preparation of the referendum on the euro, danish authorities organized the deliberative poll on the euro (national folkehøring om euroen). across 2 days, 364 citizens discussed the pros and cons of adopting the euro with experts, politicians, and each other.",https://participedia.net/case/7311
7312,danish deliberative poll on denmark's full integration in the european police force (national folkehøring om europæisk politi),"the deliberative poll on denmark's full integration in the european police force (national folkehøring om europæisk politi) was organized by the danish parliament. across 3 days in 2015, 384 citizens deliberated on the advantages and disadvantages of the european police force.",https://participedia.net/case/7312
7313,"danish deliberative poll on the eu (folkehøring om eu), 2017","across 2 days in february 2017, 105 citizens debated and discussed eu integration and the future of the eu. ",https://participedia.net/case/7313
7314,"danish deliberative poll on the eu (folkehøring 2018 om eu), 2018","after the deliberative poll on the eu in 2017, the danish parliament organized another deliberative poll—in which 400 citizens met for 2 days in november 2018—with the same goal of capturing the demands of danish citizens regarding the eu and the role of denmark within the eu. ",https://participedia.net/case/7314
7315,"danish deliberative poll on the euro (europahøring), 2006","in 2006, the danish parliament organized its second deliberative poll on the euro (europahøring). this time, the agenda was wider and not directly connected to a referendum; across 2 days, 419 citizens debated topics such as eu borders, the role of the eu, and policy tasks.",https://participedia.net/case/7315
7316,"citizens’ jury on finnish democracy: current status, problems and solutions (kansalaisnäkökulma suomalaisen demokratian tilaan, ongelmiin ja ratkaisuihin)","the finnish ministry of justice initiated the citizens’ jury on finnish democracy (kansalaisnäkökulma suomalaisen demokratian tilaan, ongelmiin ja ratkaisuihin) while preparing for the government report on democracy policy. participating citizens deliberated over 2 days in 2013.",https://participedia.net/case/7316
7317,french citizen conference on gmos ,"the citizens' conference on gmos (conférence de citoyens sur les organismes génétiquement modifiés) was initiated by the french government and organized by the opecst. across 3 weekends in 1998, 14 citizens deliberated about gmos in agriculture and nutrition. ",https://participedia.net/case/7317
7318,french citizen conference on climate change,"the citizen conference on climate change (conférence citoyenne “changements climatiques et citoyenneté”) was held in paris from december 2001 to february 2002, gathering 16 citizens to debate issues related to climate change.  ",https://participedia.net/case/7318
7319,french citizen conference on sewage sludge,"the citizen conference on sewage sludge (conférence citoyenne sur le devenir des boues domestiques issues des stations d'épuration) was initiated and convened by the french environment ministry as part of a national debate on water. ultimately, 15 citizens deliberated for 2 days.",https://participedia.net/case/7319
7320,"permanent mixed body for regional employment and training policies (rhône-alpes, france)",the permanent mixed body for regional employment and training policies (ctef) was created in 2004 to coordinate employment and training policies. the ctef began including citizens in 2005—most of whom quit in 2007—but was discontinued in around 2016.,https://participedia.net/case/7320
7321,mini-public on transport policy in three regions of southern france ,"the mini-public on transport policy in 3 regions of southern france (rhône-alpes, provence-alpes-côte d’azur, languedoc-roussillon) was held as part of a debate on the regulation of rhône valley road traffic. 16 people deliberated for 3 weekends.",https://participedia.net/case/7321
7322,"citizen conference on nanotechnologies (île de france, france)","the citizen conference on nanotechnologies (conférence citoyenne sur les nanotechnologies) was established by the regional council of île de france. 16 participants, across 4 weekends, deliberated and wrote a final report about nanotechnologies.",https://participedia.net/case/7322
7323,"mini-public on the future of rural areas (rhônes-alpes, france)","the mini-public on the future of rural areas (jury citoyen sur le devenir des zones rurales) was convened by the regional government of rhône-alpes as part of a larger european consultation on the rural world. ultimately, 38 citizens deliberated across 3 weekends.",https://participedia.net/case/7323
7324,"permanent committee for the funding of participatory projects (rhônes-alpes, france)",the permanent committee for the funding of participatory projects (comité technique pour le financement des projets de démocratie participative) was formed in 2006 by the government of rhône-alpes. the committee disbanded in 2009.,https://participedia.net/case/7324
7325,"mini-public on regional transportation policies (rhônes-alpes, france)","the mini-public on regional transportation policies (atelier citoyen transports et mobilités) was convened by the regional government of rhône-alpes. it took place from january to march 2007, and the 42 participants met over three weekends.  ",https://participedia.net/case/7325
7326,"mini-public on household waste (île de france, france)",the mini-public on household waste (conférence citoyenne sur les déchets ménagers) was convened by the regional government of île de france in 2008. 25 participants met 3 times across 3 weekends to deliberate and write a final report.,https://participedia.net/case/7326
7327," citizen conference on regional development indicators (nord-pas-de-calais, france)",the citizen conference on regional development indicators (conférence citoyenne sur les indicateurs de richesse) was convened by the regional government of nord-pas-de-calais. 15 citizens deliberated and wrote a final report across 4 days.,https://participedia.net/case/7327
7328,"citizens jury on transportation policies (poitou-charentes, france)","the citizens jury on transportation policies (le jury citoyen d’évaluation de la politique régionale « transports et mobilités ») was convened by the region of poitou-charentes. for 3 days, 34 citizens evaluated the region’s transport policies with a focus on rural railway transport.",https://participedia.net/case/7328
7329,french mini-public on end of life care ,the french mini-public on end of life care (conférence citoyenne sur la fin de vie) was held in the framework of a national debate on bioethics in 2013. 18 participants were gathered across 1 day to discuss a possible revision of laws regulating end-of-life care.  ,https://participedia.net/case/7329
7330,french mini-public on healthcare and big data ,"the french mini-public on healthcare and big data (atelier citoyen sur le big data en santé) gathered 17 citizens from may 2016 to june 2016. it was held in the framework of a national debate on big data, but not coupled with a legislative process. ",https://participedia.net/case/7330
7331,french mini-public on addictive behavior at school,"as part of the mini-public on addictive behavior at school (atelier citoyen sur la prévention des conduites addictives en milieu scolaire), 15 citizens gathered in march and april 2017 to discuss preventive measures against addiction among school-age youths. ",https://participedia.net/case/7331
7332,french mini-public in the framework of a national debate on bioethics,the french mini-public in the framework of a national debate on bioethics (comité citoyen des etats généraux de la bioéthique) was a public consultation organized by the ccne. the 22 participants met over 4 weekends from february to may 2018.,https://participedia.net/case/7332
7335,berlin’s citizen juries (2001-2003),"from 2001 to 2003, several citizen juries (berliner bürgerjurys) were held in berlin, with the task of selecting community development projects to be funded and implemented by the city. each jury had 15–30 members, and met regularly to vote on proposals by qualified majority. ",https://participedia.net/case/7335
7336,"consensus conference on genetic diagnosis (dresden, germany)","the consensus conference on genetic diagnosis (bürgerkonferenz „streitfall gendiagnostik“) brought together 19 randomly selected participants in 2001 across 2 weekends to discuss preimplantation genetic diagnosis, prenatal testing, preventive testing, and stem cell research.",https://participedia.net/case/7336
7337,"planification cells on intergenerational relationships in an aging society (rheinland-pfalz, germany)","between june and july 2004, eight planification cells on intergenerational relationships in an aging society (bürgergutachten miteinander der generationen in einer älter werdenden gesellschaft) were commissioned by the ministry of work, family and healthcare of rheinland-pfalz. ",https://participedia.net/case/7337
7338,german citizen conference on high-tech medicine ,"the german citizen conference on high-tech medicine (bürgerreport hightech-medizin – welche gesundheit wollen wir?) was part of a nationwide dialogue on high-tech medicine organized in 2011 by the federal ministry of research. it involved 100 citizens, who deliberated for 1 day.",https://participedia.net/case/7338
7339,german citizen conference on the future energy technologies ,"the citizen conference on the future energy technologies (bürgerdialog “energietechnologien für die zukunft”) was organized by germany's federal research ministry as part of a larger dialogue on new energy technologies. in november 2011, 100 citizens met to draft recommendations.",https://participedia.net/case/7339
7340,german citizen conference on climate policy,"the citizen conference on climate policy (bürgerdialog zum klimaschutzplan 2050) was initiated by the german ministry of the environment as part of a series of environmental consultations. across 1 day, 472 citizens created recommendations for reducing greenhouse gas emissions.",https://participedia.net/case/7340
7342,"regional citizen conferences on the future of bavaria (bavaria, germany)","the citizen conferences on the future of bavaria (regionale bürgerkonferenzen “bürgergutachten 2030: bayern, deine zukunft”) involved 8 conferences with 30 citizens in ansbach, bamberg, deggendorf, garmisch-partenkirchen, memmingen, münchen, neumarkt and rhön-grabfeld. ",https://participedia.net/case/7342
7343,irish citizens' assembly on gender equality,"the citizens' assembly on gender equality is ongoing (since january 2020). it includes 99 randomly selected citizens, who were meant to meet over six weekends throughout the year. due to the covid-19 pandemic, several of these meetings have been postponed (as of march 2021).",https://participedia.net/case/7343
7344,"mini-public on citizen participation in the health budget (tuscany, italy)",the mini-public on citizen participation in the health budget (le vie della partecipatione: partecipazione dei cittadini alla spesa sanitaria) was supported by the tuscany region. the town meeting was meant to outline the priorities of the health budget of the tuscany region.,https://participedia.net/case/7344
7345,"a european town meeting on climate change (tuscany, italy)","the european town meeting on climate change was a mini-public supported by tuscany region, cornellà de llobregat and poitiers. the town meeting was held in five tuscany cities and two other cities; in total, 600 young citizens from the 8 cities were selected.",https://participedia.net/case/7345
7346,civilux: citizens’ consultation on constitutional referendum questions in luxembourg,"civilux was an academic-led project by the research chair in parliamentary studies as part of the referendum campaign on the revision of the luxembourg constitution. in total, 27 citizens were invited to offer an advisory opinion on four referendum questions across 1 day.",https://participedia.net/case/7346
7347,constitulux: citizens' consultation in luxembourg,"constitulux was a follow-up of the 2015 citizens’ consultation civilex, to contribute to understanding the expectations of luxembourgish citizens with respect to constitutional reforms. 60 citizens took part in the 2-day deliberation.",https://participedia.net/case/7347
7348,"citizen's assembly on the future of food (north-brabant, netherlands)","the citizen's assembly on the future of food (voedsel1000) was was installed by the province of noord-brabant. it dealt with questions such as climate change, air quality, soil fertility, and healthy food. in total, it engaged 420 citizens across 5 days.",https://participedia.net/case/7348
7349,"citizens’ assembly limburg (limburg, netherlands)","this was the first citizens’ assembly in limburg, organized simultaneously in three locations. 6 discussion themes were identified, among which were environmental topics, healthcare, and culture. on aggregate, 180 citizens deliberated for 2 days (over 6 months).",https://participedia.net/case/7349
7350,consultation of citizens: aveiro,"the consultation of citizens: aveiro (consulta aos cidadãos - aveiro) was organized by the portuguese government. in 2016, 50 citizens were invited to gather for one day and to deliberate on government recent policies and on demands for the future years.",https://participedia.net/case/7350
7351,the constitutional forum in romania,"the constitutional forum (forumul constituțional) was established by the romanian parliament in order to organize debates and consultations regarding the revision of the romanian constitution. from march to may 2013, over 1,200 people participated in over 50 of its local debates.",https://participedia.net/case/7351
7352,"the citizen forum of san fernando de henares (madrid, spain)","started in 2002, the citizen forum of san fernando de henares (observatorio de la ciudad) is a permanent mini-public. one of its main functions is to evaluate citizen proposals from other institutional participatory mechanisms. it may recommend or reject a referendum for madrid.",https://participedia.net/case/7352
7353,"(e-)skånepanelen: online citizen panel and its citizen groups in skåne, sweden","(e-)skånepanelen is a citizen panel and online survey in which 3000 to 5000 citizens in the region are consulted yearly on issues such as healthcare, regional development and the climate. started in 2014, it is part of open skåne 2030: a plan to involve citizens in policymaking.",https://participedia.net/case/7353
7354,uk climate change citizens’ summit (march 2007),"the climate change citizens’ summit involved six regional workshops—in bristol, birmingham, london, newcastle, nottingham and manchester—held during in late march and early april 2007. the workshops involved 28 to 29 people each, for a total of 174 participants. ",https://participedia.net/case/7354
7355,uk climate change citizens’ summit (may 2007),this climate change citizens’ summit was the follow-up event of the six regional workshops held during in late march and early april 2007. all participants in the regional workshops were invited to the reconvened citizens' summit; 152 public participants attended.,https://participedia.net/case/7355
7356,uk deliberative workshop on the 2007 draft legislative forum,"the deliberative workshop on the 2007 draft legislative forum was coordinated by the british cabinet office. it involved 9 regional events with local stakeholders, such as local authorities, local businesses, and district councils.",https://participedia.net/case/7356
7357,mini-public on national pensions debate and national pensions day in the uk,"the 2006 mini-public on national pensions debate and national pensions day was sponsored by the department of works and pensions. its goal was to “rais[e] awareness of the pension challenges facing society"" and understand ""public views on [...] reform to the uk pension system.”",https://participedia.net/case/7357
7358,scottish jury on land use management,"the scottish jury on land use management gathered 22 citizens for 2 and a half days in the scottish parliament. the jury's recommendations were to inform the work of the scottish parliament’s environment, climate change, and land reform committee. ",https://participedia.net/case/7358
7359,talking energy: mini-public on the future of nuclear power in the uk,"the  mini-public on the future of nuclear power was launched by the british government in 2007. it involved 949 participants across nine deliberative events—in edinburgh, newcastle, liverpool, leicester, norwich, cardiff, london, exeter and belfast—on 8 september 2007. ",https://participedia.net/case/7359
7360,uk people’s panel (online),"in 1998, the new labour government commissioned mori to create the “people’s panel”. its aim was to create a large representative population that could measure public opinion on various public issues. the people's panel was dissolved in 2002.",https://participedia.net/case/7360
7361,"mini-public in the uk: your health, your care, your say","in 2005, the uk department of health commissioned a national “listening exercise” about the national health service called “your health, your care, your say."" 4 regional events with 50–100 people took place, after which a 986-person “national citizen’s summit” was held.",https://participedia.net/case/7361
7362,gordon brown’s citizens’ juries in the uk: children & families,"this citizens' jury on children & families was part of uk prime minister gordon brown's proposal for the use of citizens' juries. five were conducted by the department for children, schools and families; this specific jury met in bristol.",https://participedia.net/case/7362
7363,gordon brown’s citizens’ juries in the uk: crime,"this citizens' jury on crime was part of uk prime minister gordon brown's proposal for the use of citizens' juries. five were conducted by the department for children, schools and families; this specific jury met in leicester.",https://participedia.net/case/7363
7364,gordon brown’s citizens’ juries in the uk: national health service,"this citizens' jury on the national health service was part of uk prime minister gordon brown's proposal for the use of citizens' juries. 9 nhs citizens' juries took place in 2007, organized simultaneously and connected via livestream. ",https://participedia.net/case/7364
7366,citizen debate on educational reform in french-speaking belgium,the french community in belgium organized a deliberative panel bringing together 24 citizens over 3 weekends to discuss the reform of compulsory education in french-speaking belgium.,https://participedia.net/case/7366
7367,deliberative panel on secondary education reform in flanders ,the flemish minister of education is organizing a deliberative panel over three weekends to consult 24 citizens drawn by lot on the reform of secondary education then underway in flanders.,https://participedia.net/case/7367
7368,"“quelle europe pour demain ?"": deliberative panel in belgium on the eu",the parliament of the french community of belgium organized a two-day deliberative panel with 89 people to raise awareness and consult citizens on the european union.,https://participedia.net/case/7368
7370,"""we are molenbeek"" deliberative panel","following the 2016 brussels attacks, the municipality of molenbeek saint-jean – where the attackers lived – decided to organize a deliberative panel with 112 citizens. the goal was to set priorities for living together and for fighting the radicalization of its residents.",https://participedia.net/case/7370
7371,city shapers: cityhive's metro vancouver youth civic education program,"city shapers was an experiential, cohort-based civic education program for metro vancouver young adults. over 2019-2020, 3 cohorts explored pressing urban issues, with an emphasis on the municipal level and local decision-making.",https://participedia.net/case/7371
7372,building citizen bonds,"the municipality of verviers launched a deliberative participation process with 16 citizens in order to find solutions to create links (""social cohesion"") between the different districts of the city as well as between elected officials and citizens.",https://participedia.net/case/7372
7373,maine ranked choice voting,"in 2016, maine voted to replace its traditional electoral system with ranked-choice voting (rcv). it did so through a ballot initiative after many legislative efforts to institute rcv had failed. after a legal challenge, a 2018 ""people's veto"" referendum bolstered rcv in maine. ",https://participedia.net/case/7373
7374,ocpm | right of initiative and access routes to mount royal,"the participatory approach analyzed consists of reducing traffic on the access routes to mount royal, located on the camilien-houde route, in montreal.",https://participedia.net/case/7374
7375,the dao hack,the most famous attack on any blockchain project. the dao hack was a re-entrancy attack on one of the earliest decentralised autonomous organisations.,https://participedia.net/case/7375
7377,cese citizen group on social inequality in france,"the cese (economic, social and environmental council) convened a temporary committee to put forward policy recommendations regarding socioeconomic, political and geographic inequalities in france.",https://participedia.net/case/7377
7378,"mini-public on a regional law for citizens’ participation (tuscany, italy)",this mini-public is supported by tuscany region. the town meeting was aimed at listing the priorities for the regional law on participation and at transforming these priorities in actual policy proposals.,https://participedia.net/case/7378
7380,citizens' committee on vaccination against covid-19,"in order to support the covid-19 vaccination strategy in france, a citizens' committee has been created by the cese. this group is made up of 35 randomly selected citizens and aims to provide advice and recommendations during the vaccination campaign.",https://participedia.net/case/7380
7381,scottish parliament citizens’ panel on covid-19,the covid-19 committee of the scottish parliament convened a citizens’ panel to inform its oversight on the measures put in place by the government. the panel was comprised of 19 citizens randomly selected and organized virtually over four meetings in january and february 2021. ,https://participedia.net/case/7381
7382,"neighborhood group support initiative in aurora, il","the city of aurora in illinois has created an ongoing program to help establish and support neighborhood groups, which hold meetings and host community events, in an effort to improve community-police relations and decrease violent crime.",https://participedia.net/case/7382
7384,"argentina’s campaign for the right to legal, safe and free abortion ","since 2005, women’s movements in argentina have been working to articulate and promote the national campaign for the right to legal, safe and free abortion, culminating in the legalization of abortion in december 2020.",https://participedia.net/case/7384
7386,hisd stucon: covid-19 school reopening survey ,the houston independent school district student congress “hisd stucon” launched a survey to gain student input about school reopening during the covid-19 pandemic. ,https://participedia.net/case/7386
7388,"participatory budgeting in lausanne, switzerland ","this pilot project is the first city-wide participatory budgeting (pb) in switzerland, starting in 2019, and financed by the swiss confederation for three years. ",https://participedia.net/case/7388
7389,"¡en mi barrio, yo decido! - online participatory budgeting in peñalolén","the government of peñalolén, a municipality in the santiago province of chile, developed an online-only participatory budgeting scheme to better engage the citizens with government decisions and to understand their opinions/preferences on budget choices. 24450 citizens took part.",https://participedia.net/case/7389
7391,deliberative polling® on policies toward the roma in bulgaria,"bulgaria's second deliberative poll was held due to the generational poverty faced by its roma population. the results show that policy stances changed amongst most participants in relation to housing, education and higher levels of roma representation in public offices.",https://participedia.net/case/7391
7392,"co-management programme of fisheries in lake malombe, malawi","the co-management programme was introduced in lake malombe in attempt to resurrect the failing fishery. representatives from the local area were elected to form the institution known as the beach village committee, or commonly referred to as the bvc. ",https://participedia.net/case/7392
7393,"participatory budgeting in matam, senegal",participatory budgeting in senegal was implemented due to political change which was constrained by budget limits. an ngo called ecopop was contacted to aid in resource mobilisation and improve transparency.,https://participedia.net/case/7393
7394,parks masterplanning in leighton linslade using planning for real®,leighton linslade town council appointed planning for real in order to consult citizens of the town on what features should be considered in their park's 20 year plan. ,https://participedia.net/case/7394
7395,participatory budgeting (pb): city of durham cycle 1,"in 2018, the durham city council approved $2.4m in funding and appointed a committee to create goals and aid the programmes' administration. each of the 3 wards received $800,000, allowing residents to decide how to allocate this budget for projects within their community.",https://participedia.net/case/7395
7396,community driven development: community investment in rural areas project in bolivia,"bo picar community investment in rural areas was a project aiming to fight rural poverty by providing access to basic infrastructure and services in rural bolivia. through this initiative, over 350,000 people were able to gain access to basic infrastructures and services.",https://participedia.net/case/7396
7397,"participatory budgeting in maputo, mozambique, 2008","the municipality of maputo, with funding from the world bank, sought to involve the citizens in the allocation of funds to community infrastructure projects.",https://participedia.net/case/7397
7400,"participatory budgeting in the indische buurt, amsterdam","in the fall of 2012, the eastern district of amsterdam, the indische buurt neighbourhood, joined the national participatory budgeting scheme, thereby aiding the original aim by allowing for better national budget monitoring. ",https://participedia.net/case/7400
7403,maple wind turbines,"implementation of a wind farm in the mrc de l'érable in quebec. the project caused great tension, leading to a deterioration of the social climate. legal proceedings initiated by the affected municipalities against the project promoter.",https://participedia.net/case/7403
7406,citizen channel,,https://participedia.net/case/7406
7407,"citizen panel on early childhood (eupen, belgium)",,https://participedia.net/case/7407
7408,"citizen panel for the esplanade (ottignies-louvain-la-neuve, belgium)",,https://participedia.net/case/7408
7409,"citizen panel on aging issues (namur, belgium)",,https://participedia.net/case/7409
7410,my dna: all concerned (belgium),,https://participedia.net/case/7410
7411,"citizen panel on young people in wallonia (namur, belgium)",,https://participedia.net/case/7411
7414,the brighton and hove climate assembly,"in 2020, brighton and hove city council commissioned ipsos mori to hold a climate assembly focused on reducing carbon emissions from transportation. the overall aim of this is to bring brighton and hove closer to meeting their goal of becoming carbon neutral by 2030.",https://participedia.net/case/7414
7423,"participatory budgeting in wuxi, china","from 2006 to 2008, participatory budgeting in wuxi covered 60 capital projects with a total budget of 55 million rmb. these capital projects mainly focus on the improvement of community environment, citizens' education, healthcare, and so on.",https://participedia.net/case/7423
7424,2017 participatory budgeting for migrant workers in taiwan ,"this project involved south-east-asian migrant workers who were living and working in taiwan without citizenship, aiming to create spaces for the provision of equal participation opportunities for those who are disadvantaged, promoting diverse inclusion in taiwanese society.",https://participedia.net/case/7424
7425,decidim: participatory budgeting in barcelona,"catalan for 'we decide', decidim is barcelona's first digital democracy tool, where citizens can participate in municipality budgeting.  citizens can decide where up to 75 million euros of the municipal budget will be spent  (5% of the overall budget) between 2020 and 2023.",https://participedia.net/case/7425
7426,"participatory budgeting in wenqiao town, china","in wenqiao town of wenling in eastern china’s zhejiang province, the people were given an opportunity few chinese citizens have, to take part in hearings on local government budget plans and suggest ways to spend the money. [1]",https://participedia.net/case/7426
7428,participatory climate change adaptation planning in santiago de chile,"in 2010, santiago de chile (mrs) obtained detailed information on climate changes' effect on the region. this led the government to enact the climate adaptation santiago project (cas), a participatory process consisting of policymakers, practitioners, and scientists.",https://participedia.net/case/7428
7429,camden health and care citizens' assembly,the citizens' assembly brought together a representative cross-section of local residents for discussions around health and care services in the london borough of camden. the objective was to give residents the power to inform camden’s new joint health and wellbeing strategy.  ,https://participedia.net/case/7429
7431,national participatory budgeting in south korea,"since 2011, participatory budgeting has been used in every local government of south korea. the ministry of economy and finance, of the korean central government, implemented participatory budgeting nationally for the 2018 fiscal year budget (moef, 2018), and every year since.",https://participedia.net/case/7431
7432,"“small action of happiness"": participatory budgeting in xihu district, nanchang city","in october 2017, 21 communities in the xihu district, in nanchang city implemented ""small action of happiness""—which is the local name of participatory budgeting—in order to enable residents to participate in budget decision-making processes and have their voices be heard.",https://participedia.net/case/7432
7433,"participatory resource monitoring  in yunnan, china","a participatory resources monitoring (prm) system was developed and implemented by representatives of 12 villages in yunnan, china. results indicate that participatory monitoring is a valuable tool for villagers to engage in self-owned management actions. ",https://participedia.net/case/7433
7434,connecting to parliament ,the purpose of the connecting to parliament is to link a representative sample of constituents with their elected official in town hall conversations about the issues that are subject to parliamentary debate in australia. this one focused on mitochondrial disease/donation.,https://participedia.net/case/7434
7435,dudley council's citizens' assembly: the future of dudley,dudley council brought together 50 randomly selected people from around the local area to form a citizens' assembly in november. participants discussed what communities and dudley council can do to make the dudley and brierley hill town centres better. ,https://participedia.net/case/7435
7436,wiltshire: young people influencing decisions about transportation,"in 2010 in the rural county of wiltshire, young people were unhappy with transport provision. in particular, they focused on the ages at which young people were required to pay full fare, as this varied between different bus companies in the county.",https://participedia.net/case/7436
7437,system of popular and citizen participation of canoas,"the canoas popular and citizen participation system consisted of a set of 13 tools geared to collective, individual, collaborative, cooperative, and strategic development demands, enabling the city to better manage resources until it was discontinued after a change in government.",https://participedia.net/case/7437
7463,productive workers' battles,"in venezuela, productive workers' battles are restorations of state-owned and worker controlled industrial facilities. since 2016 these battles have been organized by the productive workers' army (epo) in partnership with workers in occupied factories and communal councils.  ",https://participedia.net/case/7463
7466,teenagers experience of covid-19 (tec-19),young people (yp) were not prioritized for public health messages during the pandemic. they are uniquely vulnerable to the long-term impact of the pandemic and mental health issues. the tec-19 project supports recommendations to improve communication between yp and government,https://participedia.net/case/7466
7467,citizen forum in geneva,the citizen forum (forum citoyen) is implemented by a team from the university of geneva coordinated by professor nenad stojanović. thirty selected residents deliberated about how to improve the quality of life in the canton of geneva while dealing with climate change.,https://participedia.net/case/7467
7470,"2019 participatory budgeting in speke, merseyside",speke in merseyside  is among five sites that the home office has supported to explore the issue of tackling serious and organised crime through strengths based engagement.  ,https://participedia.net/case/7470
7536,civic space citizens’ panel in belfast,the initiative for civic space citizens’ panel brought together a diverse group of people from across northern ireland to explore how the northern ireland assembly could better capture ‘citizen voice’ in future approaches to engagement and participation in decision making. ,https://participedia.net/case/7536
7539,"participatory budgeting in meilan district, haikou, china"," the participatory budgeting in meilan district, haikou, china ran from 8 december 2016 to 7 april 2017. the government of meilan district distributed 6 million rmb to renmin street and haidian street. the budgeting included engineering and social service projects.",https://participedia.net/case/7539
7549,"participatory budgeting in newry, mourne and down, northern ireland (2018)","in 2018, participatory budgeting was introduced in communities within northern ireland in order to alleviate problems facing citizens the most, via democratic measures to vote on where public funding should be spent. ",https://participedia.net/case/7549
7551,participatory budgeting in glasgow to tackle child poverty,"after a change in scotland's political dynamic after the 2014 referendum, pb schemes were introduced to promote national identity and political sovereignty, which resulted in the introduction of 4 pb schemes in glasgow, one tackling child poverty levels in the calton district.",https://participedia.net/case/7551
7553,2012-2015 travelsmart programme using participatory budgeting in surrey,"from 2012 to 2015, as part of a larger (travelsmart) programme to promote and build sustainable travel infrastructure and lower unemployment, surrey county council used participatory budgeting to allow citizens to decide how to spend a portion of funds on community projects that pursued those aims. 222 local projects were funded.",https://participedia.net/case/7553
7562,"participatory budget in shunde district, foshan, china","in 2020, participatory budgeting was used to allocate funding for 41 projects in the shunde district of the city of foshan. ",https://participedia.net/case/7562
7587,fairy creek blockades,"a series of ongoing protests in the fairy creek and caycuse watersheds on southern vancouver island, protesting the logging of the bc's remaining old-growth forests and demanding the restoration of indigenous governance over the area.",https://participedia.net/case/7587
7588,#strongascedar,"#strongascedar is an online campaign by the heiltsuk nation to empower indigenous people, and communities of colour, to fight racism in canada by sharing and gathering stories, and highlighting solutions for change.",https://participedia.net/case/7588
7589,deliberative polling® on crime in bulgaria,"in october 2002, bulgaria held the first national deliberative polling® event of eastern europe. randomly sampled citizens came together to deliberative over how to deal with crime.",https://participedia.net/case/7589
7594,a pilot citizens assembly on electricity and energy justice in lebanon,the pilot citizens' assembly on energy justice and electricity was a conceptual and a methodological experiment conducted over five sessions in beirut in october 2020. ,https://participedia.net/case/7594
7595,citizens’ assembly on restrictions and recommendations in response to the covid-19 pandemic ,researchers at the university of turku in finland convened 70 people for a citizens’ assembly on covid-19 policies. the goal was to research the evolution of the participants’ attitudes concerning containment measures and the extent to which expert hearings influenced them.,https://participedia.net/case/7595
7596,deliberative commission on the deployment of 5g in the brussels region,"45 randomly selected citizens and 15 members of the brussels parliament discussed between april 29 and june 5 the modalities of 5g deployment in the brussels region, taking into account the environment, health, economy, employment and technological aspects.",https://participedia.net/case/7596
7597,permanent citizens' council of saint-gilles,"the municipality of saint-gilles has established a permanent citizens' council composed of 35 randomly selected citizens, in order to promote citizen participation and interaction between residents and elected officials, and involve residents in the development of public policies",https://participedia.net/case/7597
7598,deliberative commission on homelessness in brussels,"45 randomy selected brussels citizens and 15 members of the brussels parliament discussed a citizens' interpellation: ""the brussels-capital region has at least 5,313 homeless and poorly housed people. what measures do we want to take to resolve this situation in the long term?""",https://participedia.net/case/7598
7601,a deliberative forum on disinformation,"the voices of ordinary filipinos are neglected in the initiatives against disinformation. to address this, a group of researchers conducted a deliberative forum to ask randomly selected filipinos to generate recommendations on how to respond to election-related disinformation. ",https://participedia.net/case/7601
7634,baltimore covid-19 asset map,"baltimore city council created an interactive map to help residents locate vital resources during the covid-19 pandemic, such as food distribution sites and medical facilities where people without health insurance can receive care.",https://participedia.net/case/7634
